high-throughput Physico-chemical modeling(Characterization),"Recently, parametric studies and sensitivity analyses of the process parameters using Artificial Neural Networks (ANNs) combined with the Physico-chemical models have been carried out In this study, we propose the prediction and optimization scheme of three-dimensional porous electrode of Li-ion battery using high-throughput simulation model and machine learning techniques. First, the high-throughput Physico-chemical modeling based on particles aggregated structures assuming positive electrode are developed and the database of the relationship between the process parameters and the battery performance are construct. Next, development of the regression model of the battery resistance and capacity are created using controllable condition parameters (Active material volume fraction, size etc.)  via ANN. Finally, the optimized electrode structures and the process parameters are searched by Bayesian optimization."
particles aggregated structure(Structure),"Recently, parametric studies and sensitivity analyses of the process parameters using Artificial Neural Networks (ANNs) combined with the Physico-chemical models have been carried out In this study, we propose the prediction and optimization scheme of three-dimensional porous electrode of Li-ion battery using high-throughput simulation model and machine learning techniques. First, the high-throughput Physico-chemical modeling based on particles aggregated structures assuming positive electrode are developed and the database of the relationship between the process parameters and the battery performance are construct. Next, development of the regression model of the battery resistance and capacity are created using controllable condition parameters (Active material volume fraction, size etc.)  via ANN. Finally, the optimized electrode structures and the process parameters are searched by Bayesian optimization."
regression model(Characterization),"Recently, parametric studies and sensitivity analyses of the process parameters using Artificial Neural Networks (ANNs) combined with the Physico-chemical models have been carried out In this study, we propose the prediction and optimization scheme of three-dimensional porous electrode of Li-ion battery using high-throughput simulation model and machine learning techniques. First, the high-throughput Physico-chemical modeling based on particles aggregated structures assuming positive electrode are developed and the database of the relationship between the process parameters and the battery performance are construct. Next, development of the regression model of the battery resistance and capacity are created using controllable condition parameters (Active material volume fraction, size etc.)  via ANN. Finally, the optimized electrode structures and the process parameters are searched by Bayesian optimization."
Bayesian optimization(Characterization),"Recently, parametric studies and sensitivity analyses of the process parameters using Artificial Neural Networks (ANNs) combined with the Physico-chemical models have been carried out In this study, we propose the prediction and optimization scheme of three-dimensional porous electrode of Li-ion battery using high-throughput simulation model and machine learning techniques. First, the high-throughput Physico-chemical modeling based on particles aggregated structures assuming positive electrode are developed and the database of the relationship between the process parameters and the battery performance are construct. Next, development of the regression model of the battery resistance and capacity are created using controllable condition parameters (Active material volume fraction, size etc.)  via ANN. Finally, the optimized electrode structures and the process parameters are searched by Bayesian optimization."
random forest regression(Characterization),The random forest regression model is an extension of the CART technique and can o?er better prediction performance.
CART(Characterization),The random forest regression model is an extension of the CART technique and can o?er better prediction performance.
terminal voltage(Characterization),"In this study, the parameters vector contains cell¡¯s internal resistance and OCV. The parameters are optimized so that the least difference between measured terminal voltage (Vt ) and model¡¯s output is achieved energy density more than 400 Wh/kg [26]."
Gaussian classifier(Characterization),The external short circuit has been identified in using the Gaussian classifier on the features extracted by maximum likelihood estimator from the battery current and voltage data.
battery current(Property_Behavior),The external short circuit has been identified in using the Gaussian classifier on the features extracted by maximum likelihood estimator from the battery current and voltage data.
voltage(Property_Behavior),The external short circuit has been identified in using the Gaussian classifier on the features extracted by maximum likelihood estimator from the battery current and voltage data.
battery capacity(Property_Behavior),"Another problem is that the battery capacity (Ct ) might change under various conditions, which can lead to errors when using coulomb-counting."
coulomb-counting(Characterization),"Another problem is that the battery capacity (Ct ) might change under various conditions, which can lead to errors when using coulomb-counting."
spark plasma-sintered(Feature),"To benchmark the performance of our spark plasma-sintered solid electrolyte membranes over conventionally prepared LAGP, we demonstrate their favorable performance in hybrid Li?air batteries."
hybrid Li?air batteries(Application),"To benchmark the performance of our spark plasma-sintered solid electrolyte membranes over conventionally prepared LAGP, we demonstrate their favorable performance in hybrid Li?air batteries."
B2O3-Bi2O3-LAGP(Composition),"Furthermore, the microstructure of B2O3-Bi2O3-LAGP was characterized using TEM, combined with EDS."
TEM(Characterization),"Furthermore, the microstructure of B2O3-Bi2O3-LAGP was characterized using TEM, combined with EDS."
EDS(Characterization),"Furthermore, the microstructure of B2O3-Bi2O3-LAGP was characterized using TEM, combined with EDS."
Random forests algorithm(Characterization),"Random forests algorithm ?ts well our situations as the main advantages are : Good results when using large dataset. Easily implemented, and very few parameters are needed. The produced RF model can be quickly ran for new inputs. Missing and heterogeneous data are well handled."
RF(Characterization),"Random forests algorithm ?ts well our situations as the main advantages are : Good results when using large dataset. Easily implemented, and very few parameters are needed. The produced RF model can be quickly ran for new inputs. Missing and heterogeneous data are well handled."
external short-circuit resistance(Property_Behavior),The training feature set is generated with and without an external short-circuit resistance across the battery terminals.
temperature(Condition),"Unfortunately, parking conditions are highly correlated with seasonal temperatures."
degradation(Property_Behavior),"Next,a novel multi-stage division strategy is put forward to judge the existent of multiple degradation behaviors. Then the whole aging procedure is sequentially divided into several segments, among which cycling data with consistent degradation speed are assigned in the same stage."
Arrhenius law(Characterization),"Through coupling the Arrhenius law and a polynomial equation into a compositional kernel, ¡®Model B¡¯ is capable of considering the electrochemical and empirical know ledge of battery degradation."
RF algorithm(Characterization),"The RF algorithm is used as it produces excellent results when using extensive data, easily implemented, and handles properly heterogeneous and missing data."
Recurrent Neural Networks(Characterization),"Moreover, leveraging tem-poral and spatial structure of a CNN allows to learn com-plex input features [27]. Among Recurrent Neural Networks(RNNs), the LSTM architecture has been very successful with time series, and in particular with their long-term depen- dencies [28], [29]. Moreover, LSTM networks overcome the vanishing gradient problem, experienced by standard RNNs [30]."
RNN(Characterization),"Moreover, leveraging tem-poral and spatial structure of a CNN allows to learn com-plex input features [27]. Among Recurrent Neural Networks(RNNs), the LSTM architecture has been very successful with time series, and in particular with their long-term depen- dencies [28], [29]. Moreover, LSTM networks overcome the vanishing gradient problem, experienced by standard RNNs [30]."
radial basis function(Characterization),The radial basis function (RBF) kernel is employed because of its capability to capture non-linear correlations in the data.
RBF(Characterization),The radial basis function (RBF) kernel is employed because of its capability to capture non-linear correlations in the data.
battery degradation(Property_Behavior),Three global approaches could be used in order to evaluate the battery degradation and estimate its state of health.
state of health(Property_Behavior),Three global approaches could be used in order to evaluate the battery degradation and estimate its state of health.
LASSO regression(Characterization),The most relevant features are identified using LASSO regression and used in a simplified model.
Na3V2(PO4)3(Composition),"NASICON-type Na3V2(PO4)3 (designated as Na3VP) has an open three-dimensional framework structure composed of corner-shared PO4 tetrahedra and VO6 octahedra, as shown in Figure 1a."
Na3VP(Composition),"NASICON-type Na3V2(PO4)3 (designated as Na3VP) has an open three-dimensional framework structure composed of corner-shared PO4 tetrahedra and VO6 octahedra, as shown in Figure 1a."
corner-shared(Feature),"NASICON-type Na3V2(PO4)3 (designated as Na3VP) has an open three-dimensional framework structure composed of corner-shared PO4 tetrahedra and VO6 octahedra, as shown in Figure 1a."
PO4(Composition),"NASICON-type Na3V2(PO4)3 (designated as Na3VP) has an open three-dimensional framework structure composed of corner-shared PO4 tetrahedra and VO6 octahedra, as shown in Figure 1a."
tetrahedra(Structure),"NASICON-type Na3V2(PO4)3 (designated as Na3VP) has an open three-dimensional framework structure composed of corner-shared PO4 tetrahedra and VO6 octahedra, as shown in Figure 1a."
VO6(Composition),"NASICON-type Na3V2(PO4)3 (designated as Na3VP) has an open three-dimensional framework structure composed of corner-shared PO4 tetrahedra and VO6 octahedra, as shown in Figure 1a."
octahedra(Structure),"NASICON-type Na3V2(PO4)3 (designated as Na3VP) has an open three-dimensional framework structure composed of corner-shared PO4 tetrahedra and VO6 octahedra, as shown in Figure 1a."
instantaneous voltage drop(Condition),"This method considers instantaneous voltage drop, current charging time, and open circuit voltage as the essential battery parameters to estimate SOH [35]."
current charging time(Condition),"This method considers instantaneous voltage drop, current charging time, and open circuit voltage as the essential battery parameters to estimate SOH [35]."
open circuit voltage(Condition),"This method considers instantaneous voltage drop, current charging time, and open circuit voltage as the essential battery parameters to estimate SOH [35]."
SOH(Property_Behavior),"This method considers instantaneous voltage drop, current charging time, and open circuit voltage as the essential battery parameters to estimate SOH [35]."
NMC(Composition),"Nevertheless, lately, deep researches are animated on battery technologies to enhance their global cell electrochemical performances compared to today NMC lithium-ion like recent studies on solid-state battery [4, 5, 6]."
WLTP-type loads(Condition),"Therefore, the main objectives of this paper include; recording specific operation conditions via cell measurements under WLTP-type loads;"
ODH(Feature),"The diffusion mechanism description is simple for layered oxides; i.e., the ODH mechanism prevails for mono-vacancy diffusion, while the HSP mechanism prevails for di-vacancy diffusion"
mono-vacancy diffusion(Property_Behavior),"The diffusion mechanism description is simple for layered oxides; i.e., the ODH mechanism prevails for mono-vacancy diffusion, while the HSP mechanism prevails for di-vacancy diffusion"
HSP(Feature),"The diffusion mechanism description is simple for layered oxides; i.e., the ODH mechanism prevails for mono-vacancy diffusion, while the HSP mechanism prevails for di-vacancy diffusion"
di-vacancy diffusion(Property_Behavior),"The diffusion mechanism description is simple for layered oxides; i.e., the ODH mechanism prevails for mono-vacancy diffusion, while the HSP mechanism prevails for di-vacancy diffusion"
KRA(Characterization),"In this work, we follow both approaches, building first a model that aims to calculate the forward barrier, and later on a second model that targets KRA."
internal resistance(Property_Behavior),"In addition to standard electrochemical data like voltage vs. capacity and capacity vs. cycle number, internal resistance was recorded every cycle number, and a thermocouple mounted to the cell can continuously recorded the can surface temperature of each cell."
particle(Feature),"The active material particle radius (2.5 ? 12.5 [um]) is extracted randomly with uniform distribution, and spheres are generated in a 50 x 50 x 50 [um3] box until the volume fraction reaches the randomly specified value. Compaction process of electrode (calendaring) affects meso-scale structure of pore region and active material particles. Here, maximum overlap length between active material particles is estimated from compaction pressure P and the number of active material particle using theoretical model [19],"
radius(Property_Behavior),"The active material particle radius (2.5 ? 12.5 [um]) is extracted randomly with uniform distribution, and spheres are generated in a 50 x 50 x 50 [um3] box until the volume fraction reaches the randomly specified value. Compaction process of electrode (calendaring) affects meso-scale structure of pore region and active material particles. Here, maximum overlap length between active material particles is estimated from compaction pressure P and the number of active material particle using theoretical model [19],"
2.5 ? 12.5 [um](Condition),"The active material particle radius (2.5 ? 12.5 [um]) is extracted randomly with uniform distribution, and spheres are generated in a 50 x 50 x 50 [um3] box until the volume fraction reaches the randomly specified value. Compaction process of electrode (calendaring) affects meso-scale structure of pore region and active material particles. Here, maximum overlap length between active material particles is estimated from compaction pressure P and the number of active material particle using theoretical model [19],"
50 x 50 x 50 [um3](Condition),"The active material particle radius (2.5 ? 12.5 [um]) is extracted randomly with uniform distribution, and spheres are generated in a 50 x 50 x 50 [um3] box until the volume fraction reaches the randomly specified value. Compaction process of electrode (calendaring) affects meso-scale structure of pore region and active material particles. Here, maximum overlap length between active material particles is estimated from compaction pressure P and the number of active material particle using theoretical model [19],"
meso-scale(Structure),"The active material particle radius (2.5 ? 12.5 [um]) is extracted randomly with uniform distribution, and spheres are generated in a 50 x 50 x 50 [um3] box until the volume fraction reaches the randomly specified value. Compaction process of electrode (calendaring) affects meso-scale structure of pore region and active material particles. Here, maximum overlap length between active material particles is estimated from compaction pressure P and the number of active material particle using theoretical model [19],"
temperature(Condition),A number of tests were conducted at different temperature and current levels. Fig. 15 demonstrates Li-S cell parametrization at 30 ¡øC during three complete UDDS tests.
current(Condition),A number of tests were conducted at different temperature and current levels. Fig. 15 demonstrates Li-S cell parametrization at 30 ¡øC during three complete UDDS tests.
30 ¡øC(Condition),A number of tests were conducted at different temperature and current levels. Fig. 15 demonstrates Li-S cell parametrization at 30 ¡øC during three complete UDDS tests.
Random Forest(Characterization),"as Support Vector Machines (SVMs), Random Forest (RF) regressions, and Arti?cial Neural Networks"
RF(Characterization),"as Support Vector Machines (SVMs), Random Forest (RF) regressions, and Arti?cial Neural Networks"
Arti?cial Neural Networks(Characterization),"as Support Vector Machines (SVMs), Random Forest (RF) regressions, and Arti?cial Neural Networks"
Battery internal resistance(Property_Behavior),Battery internal resistance (Ri) is an important parameter to detect ISC.
Li1+xTi2?xAlx(PO4)3(Composition),NASICON-type solid electrolytes such a Li1+xTi2?xAlx(PO4)3 (LTAP) or Li1+xAlxGe2?x(PO4)3 (LAGP) are the main class of solid electrolytes which have been successfully employed in aqueous and hybrid LABs.
LTAP(Composition),NASICON-type solid electrolytes such a Li1+xTi2?xAlx(PO4)3 (LTAP) or Li1+xAlxGe2?x(PO4)3 (LAGP) are the main class of solid electrolytes which have been successfully employed in aqueous and hybrid LABs.
Li1+xAlxGe2?x(PO4)3(Composition),NASICON-type solid electrolytes such a Li1+xTi2?xAlx(PO4)3 (LTAP) or Li1+xAlxGe2?x(PO4)3 (LAGP) are the main class of solid electrolytes which have been successfully employed in aqueous and hybrid LABs.
LAGP(Composition),NASICON-type solid electrolytes such a Li1+xTi2?xAlx(PO4)3 (LTAP) or Li1+xAlxGe2?x(PO4)3 (LAGP) are the main class of solid electrolytes which have been successfully employed in aqueous and hybrid LABs.
solid electrolytes(Application),NASICON-type solid electrolytes such a Li1+xTi2?xAlx(PO4)3 (LTAP) or Li1+xAlxGe2?x(PO4)3 (LAGP) are the main class of solid electrolytes which have been successfully employed in aqueous and hybrid LABs.
EVs(Application),"The proposed methodology can also be applied after certain modifications to detect ISCs in the Li-ion batteries used in the various systems such as EVs, aircrafts, etc. induced by mechanical abuses or other factors."
aircrafts(Application),"The proposed methodology can also be applied after certain modifications to detect ISCs in the Li-ion batteries used in the various systems such as EVs, aircrafts, etc. induced by mechanical abuses or other factors."
machine leaning(Characterization),"A novel method that can detect the Internal short circuit in real time based on an advanced machine leaning approach, is proposed."
black box based perdition approach(Characterization),The third one is the black box based perdition approach that uses a tremendous amount of battery history data to approximate its future behavior.
IndRNN(Characterization),Results obtained from each test reveals IndRNN with a time-step size of 15 is optimal time step size for accurate SOH estimation with 80% of SOH is considered as end of battery life (EOL).
SOH(Property_Behavior),Results obtained from each test reveals IndRNN with a time-step size of 15 is optimal time step size for accurate SOH estimation with 80% of SOH is considered as end of battery life (EOL).
SOH(Property_Behavior),Results obtained from each test reveals IndRNN with a time-step size of 15 is optimal time step size for accurate SOH estimation with 80% of SOH is considered as end of battery life (EOL).
end of battery life(Property_Behavior),Results obtained from each test reveals IndRNN with a time-step size of 15 is optimal time step size for accurate SOH estimation with 80% of SOH is considered as end of battery life (EOL).
EOL(Property_Behavior),Results obtained from each test reveals IndRNN with a time-step size of 15 is optimal time step size for accurate SOH estimation with 80% of SOH is considered as end of battery life (EOL).
state-of-charge(Property_Behavior),"This work was undertaken as a part of an industrial project, aiming to develop and deploy experimental Li-S cells in an automotive application. Regardless of the state of develop- ment of the chemistry, it is important to be able to operate cells in practical applications, and this study is focused on Li-S cell parameter identi?cation and state-of-charge (SOC) estimation. There are different methods in the literature for battery SOC estimation [3]?[5]. Good reviews of these methods can be found in [6] and [7]. The most widespread conventional method, used as a benchmark for evaluation of other techniques, is ¡°coulomb-counting.¡± In this concept, an SOC is estimated by integrating the load current; this way, capacity used and remaining can be estimated. Assuming SOC0 as the initial SOC at time t0 , the cell¡¯s SOC at time t is calculated as follows:"
load current(Property_Behavior),"This work was undertaken as a part of an industrial project, aiming to develop and deploy experimental Li-S cells in an automotive application. Regardless of the state of develop- ment of the chemistry, it is important to be able to operate cells in practical applications, and this study is focused on Li-S cell parameter identi?cation and state-of-charge (SOC) estimation. There are different methods in the literature for battery SOC estimation [3]?[5]. Good reviews of these methods can be found in [6] and [7]. The most widespread conventional method, used as a benchmark for evaluation of other techniques, is ¡°coulomb-counting.¡± In this concept, an SOC is estimated by integrating the load current; this way, capacity used and remaining can be estimated. Assuming SOC0 as the initial SOC at time t0 , the cell¡¯s SOC at time t is calculated as follows:"
decision tree(Characterization),"We argue that using decision trees is helpful for aging mechanism investigation and is easily interpreted, unlike the existing methods such as neural networks or deep learning approaches."
neural network(Characterization),"We argue that using decision trees is helpful for aging mechanism investigation and is easily interpreted, unlike the existing methods such as neural networks or deep learning approaches."
statistical learning model(Characterization),"We also recommend applying a similar suite of statistical learning models to benchmark future work that uses new datasets and/or more advanced machine learning methods for battery lifetime prediction, as these approaches provide a reasonable starting point for building high-performing models with minimal human input."
ANN model(Characterization),"Based on the simulation results described in Section 2.3, ANN models are created as a regression model of the battery resistance using the controllable condition parameters (Active material volume fraction, size etc.). Table 2 shows the dataset for learning and testing including predictors and descriptors. 70% of the data has been taken at random for training, and remaining data has been used for validation of the ANN using R2 value."
regression model(Characterization),"Based on the simulation results described in Section 2.3, ANN models are created as a regression model of the battery resistance using the controllable condition parameters (Active material volume fraction, size etc.). Table 2 shows the dataset for learning and testing including predictors and descriptors. 70% of the data has been taken at random for training, and remaining data has been used for validation of the ANN using R2 value."
terminal voltage(Property_Behavior),This paper is concerned with Li-ion battery terminal voltage and State-of-Charge (SoC) prediction for two types of dynamic loads.
State-of-Charge(Property_Behavior),This paper is concerned with Li-ion battery terminal voltage and State-of-Charge (SoC) prediction for two types of dynamic loads.
SoC(Property_Behavior),This paper is concerned with Li-ion battery terminal voltage and State-of-Charge (SoC) prediction for two types of dynamic loads.
temperature(Condition),Increasing temperature causes faster electrochemical reactions and smaller internal resistances.
electrochemical reaction(Property_Behavior),Increasing temperature causes faster electrochemical reactions and smaller internal resistances.
internal resistance(Property_Behavior),Increasing temperature causes faster electrochemical reactions and smaller internal resistances.
TEM analysis(Characterization),TEM analysis reveals the irregular shaped LATP powders with the size of about 100 nm.
LATP powder(Composition),TEM analysis reveals the irregular shaped LATP powders with the size of about 100 nm.
Doyle-Fuller-Newman (DFN) model(Characterization),A common and reliable electro-chemical model used in finite element analysis is based on the work of Doyle et al. [33] that is called Doyle-Fuller-Newman (DFN) model.
Lithium platting(Property_Behavior),Lithium platting occurs at high cycling rates.
cycling rate(Condition),Lithium platting occurs at high cycling rates.
GPR(Characterization),"Additionally, the structure of GPR is quite simple, as its performance is decided by a mean function and a covariance function."
459 [MPa](Condition),"The proposed compaction pressure 459 [MPa] is within the typical range in actual process [28]. Note, however, that negative effect of applying pressure is not taken into account in this model, such as damage of foil and active materials."
Particle ?lter(Characterization),Particle ?lter uses Bayesian learning with important sampling to estimate SOH with acceptable computational load [28].
 Bayesian learning(Characterization),Particle ?lter uses Bayesian learning with important sampling to estimate SOH with acceptable computational load [28].
SOH(Property_Behavior),Particle ?lter uses Bayesian learning with important sampling to estimate SOH with acceptable computational load [28].
degradation(Property_Behavior),"In particular, on the basis of electrochemical and empirical knowledge of battery degradation, an attempt has been made to construct a mechanism-conscious GPR model in cyclic capacity prediction domain."
mechanism-conscious GPR model(Characterization),"In particular, on the basis of electrochemical and empirical knowledge of battery degradation, an attempt has been made to construct a mechanism-conscious GPR model in cyclic capacity prediction domain."
multivariate PSR(Characterization),"Taking C discharging cycles as input data. Performing multivariate PSR given in Subsection III.A to each cycling data. Denoting the reconstructed data as X1 , X2 , to XC corresponding to Cycles 1 to C ."
RFE(Characterization),The purpose of performing RFE is to ?nd the minimal collection of input features needed to optimize the model performance.
Coulomb counting(Characterization),Coulomb counting (CC) is another approach to estimate SOH by monitoring the amount of current charged/discharged into/from LIB (Ah counting).
CC(Characterization),Coulomb counting (CC) is another approach to estimate SOH by monitoring the amount of current charged/discharged into/from LIB (Ah counting).
SOH(Property_Behavior),Coulomb counting (CC) is another approach to estimate SOH by monitoring the amount of current charged/discharged into/from LIB (Ah counting).
15 Ah(Condition),"In this study, battery capacity values for all cyclic cases are between 15 Ah and 21Ah without significant difference."
21Ah(Condition),"In this study, battery capacity values for all cyclic cases are between 15 Ah and 21Ah without significant difference."
contact angle(Feature),It is typically reasoned that improvement in the contact angle should correlate to decreased interfacial resistance and overall battery performance.
interfacial resistance(Feature),It is typically reasoned that improvement in the contact angle should correlate to decreased interfacial resistance and overall battery performance.
online detection(Application),A novel methodology with high accuracy is proposed for online detection of mechanical abused induced ISCs in the smart phone batteries.
GPR(Characterization),This article focuses on the development of modified kernel functions of GPR to achieve reliable battery cyclic capacity predictions under various temperature and DOD conditions.
cyclic capacity(Property_Behavior),This article focuses on the development of modified kernel functions of GPR to achieve reliable battery cyclic capacity predictions under various temperature and DOD conditions.
temperature(Condition),This article focuses on the development of modified kernel functions of GPR to achieve reliable battery cyclic capacity predictions under various temperature and DOD conditions.
DOD(Condition),This article focuses on the development of modified kernel functions of GPR to achieve reliable battery cyclic capacity predictions under various temperature and DOD conditions.
proportional?integral?derivative controller(Characterization),"To ensure safety, a proportional?integral?derivative controller is proposed."
observed cycle life(Property_Behavior),"The errors using observed cycle life are consistently higher than those using the lg-transformed cycle life, demonstrating the benefits of log transforming the prediction objective for this long-tailed (i.e., right-skewed) dataset."
lg-transformed cycle life(Property_Behavior),"The errors using observed cycle life are consistently higher than those using the lg-transformed cycle life, demonstrating the benefits of log transforming the prediction objective for this long-tailed (i.e., right-skewed) dataset."
The Bayesian approach(Characterization),"The Bayesian approach allows GPR to directly incorporate estimates of uncertainty into predictions, enabling a model to acknowledge the varying probabilities of a range of possible future health values, rather than just giving a single predicted value [25]."
GPR(Characterization),"The Bayesian approach allows GPR to directly incorporate estimates of uncertainty into predictions, enabling a model to acknowledge the varying probabilities of a range of possible future health values, rather than just giving a single predicted value [25]."
battery temperature level(Condition),"The methodologies reported in the patents check for the battery temperature level, voltage values at dif-ferent SOC levels, instantaneous change in battery voltage and current, battery resting voltage change over a long period of time, etc."
voltage value(Property_Behavior),"The methodologies reported in the patents check for the battery temperature level, voltage values at dif-ferent SOC levels, instantaneous change in battery voltage and current, battery resting voltage change over a long period of time, etc."
battery voltage(Property_Behavior),"The methodologies reported in the patents check for the battery temperature level, voltage values at dif-ferent SOC levels, instantaneous change in battery voltage and current, battery resting voltage change over a long period of time, etc."
current(Property_Behavior),"The methodologies reported in the patents check for the battery temperature level, voltage values at dif-ferent SOC levels, instantaneous change in battery voltage and current, battery resting voltage change over a long period of time, etc."
Kernel Ridge Regression(Characterization),"The third machine learning model which we consider is Kernel Ridge Regression (KRR), which is an extension of the ridge regression model that learns a space created by applying the kernel method to the input data by minimizing a squared loss term [27]."
KRR(Characterization),"The third machine learning model which we consider is Kernel Ridge Regression (KRR), which is an extension of the ridge regression model that learns a space created by applying the kernel method to the input data by minimizing a squared loss term [27]."
the ridge regression model(Characterization),"The third machine learning model which we consider is Kernel Ridge Regression (KRR), which is an extension of the ridge regression model that learns a space created by applying the kernel method to the input data by minimizing a squared loss term [27]."
high-plateau(Property_Behavior),"Shift in the breakpoint between high-plateau and low-plateau around 75% SOC: this can happen due to temperature change, high discharge rate, ageing, etc., and leads to an error in SOC estimation between 65% and 85% SOC."
low-plateau(Property_Behavior),"Shift in the breakpoint between high-plateau and low-plateau around 75% SOC: this can happen due to temperature change, high discharge rate, ageing, etc., and leads to an error in SOC estimation between 65% and 85% SOC."
75% SOC(Condition),"Shift in the breakpoint between high-plateau and low-plateau around 75% SOC: this can happen due to temperature change, high discharge rate, ageing, etc., and leads to an error in SOC estimation between 65% and 85% SOC."
discharge rate(Condition),"Shift in the breakpoint between high-plateau and low-plateau around 75% SOC: this can happen due to temperature change, high discharge rate, ageing, etc., and leads to an error in SOC estimation between 65% and 85% SOC."
temperature(Condition),"This dataset comprises of test results of battery ageing experiment conducted at room temperature condition on four commercially available LIBs identi?ed as RW9, RW10, RW11 and RW12."
SOH(Property_Behavior),Two most commonly employed battery models for SOH estimation are the electrochemical model (EChM) and equivalent circuit model (ECM).
electrochemical model(Characterization),Two most commonly employed battery models for SOH estimation are the electrochemical model (EChM) and equivalent circuit model (ECM).
EChM(Characterization),Two most commonly employed battery models for SOH estimation are the electrochemical model (EChM) and equivalent circuit model (ECM).
equivalent circuit model(Characterization),Two most commonly employed battery models for SOH estimation are the electrochemical model (EChM) and equivalent circuit model (ECM).
ECM(Characterization),Two most commonly employed battery models for SOH estimation are the electrochemical model (EChM) and equivalent circuit model (ECM).
25 and 80 degree C(Condition),The LAGP pellets were assembled in symmetrical Li/LAGP pellet/Li cells and cycled at 25 and 80 degree C.
Ridge regression(Characterization),"We briefly review them here. Ridge regression combines ordinary least squares (OLS) regression with a penalty on the sum of the square of the magnitude of the coefficients, which reduces the tendency to overfit to noise in the features."
ordinary least square(Characterization),"We briefly review them here. Ridge regression combines ordinary least squares (OLS) regression with a penalty on the sum of the square of the magnitude of the coefficients, which reduces the tendency to overfit to noise in the features."
OLS(Characterization),"We briefly review them here. Ridge regression combines ordinary least squares (OLS) regression with a penalty on the sum of the square of the magnitude of the coefficients, which reduces the tendency to overfit to noise in the features."
Adam optimizer(Characterization),"During the training process, Adam optimizer is capable of reducing the error rate variation between actual and predicted value for every iteration."
PLSR(Characterization),"In other words, PLSR attempts to identify dimensions of the data with both high variance and a strong correlation with the response."
internal resistance(Property_Behavior),The calendar ageing accelerates ageing while in storage condition due to increase in internal resistance and self-discharge rate.
deep Q-network(Characterization),"This algorithm is an extension of deep Q-network (DQN) [13] to continuous actions, maintaining the importance of features such as: (i) random sampling from replay buffer where tuples are saved, (ii) the presence of target networks for stabilizing the learning process."
DQN(Characterization),"This algorithm is an extension of deep Q-network (DQN) [13] to continuous actions, maintaining the importance of features such as: (i) random sampling from replay buffer where tuples are saved, (ii) the presence of target networks for stabilizing the learning process."
Bayesian optimization(Characterization),"Bayesian optimization with the ANN model. The results indicated that the active material composed of small size particles should be packed near 50% with small amount of binder/additives. As results of further calculations in the conditions that the active material volume fraction is fixed from 0.5 to 0.8, this parameter set is the best also in the higher capac ity conditions."
ANN model(Characterization),"Bayesian optimization with the ANN model. The results indicated that the active material composed of small size particles should be packed near 50% with small amount of binder/additives. As results of further calculations in the conditions that the active material volume fraction is fixed from 0.5 to 0.8, this parameter set is the best also in the higher capac ity conditions."
Lithium-Ion(Composition),"Lithium-Ion (Li-Ion) batteries are increasingly used to power many systems, including portable devices, such as smart-phones, and automotive systems, such as Hybrid ElectricVehicles (HEV) and Electric Vehicles (EV) [1]."
Hybrid ElectricVehicles(Application),"Lithium-Ion (Li-Ion) batteries are increasingly used to power many systems, including portable devices, such as smart-phones, and automotive systems, such as Hybrid ElectricVehicles (HEV) and Electric Vehicles (EV) [1]."
Electric Vehicles(Application),"Lithium-Ion (Li-Ion) batteries are increasingly used to power many systems, including portable devices, such as smart-phones, and automotive systems, such as Hybrid ElectricVehicles (HEV) and Electric Vehicles (EV) [1]."
terminal voltage(Property_Behavior),The temperature deviation has a significant effect on several parameters of a Li-ion battery such as terminal voltage and available capacity which were the key factors in our present approach.
constant voltage(Property_Behavior),The time taken to complete the constant voltage (CV) phase (Tcv) of charging is also a useful feature for ISC detection.
CV(Property_Behavior),The time taken to complete the constant voltage (CV) phase (Tcv) of charging is also a useful feature for ISC detection.
ISC detection(Characterization),The time taken to complete the constant voltage (CV) phase (Tcv) of charging is also a useful feature for ISC detection.
SOH(Property_Behavior),"A similar approach is followed to predict SOH using fuzzy logic with temperature, current, voltage and time as battery coefficients to determine battery internal resistance and its maximum capacity, which in turn is employed for SOH estimation [32]."
temperature(Condition),"A similar approach is followed to predict SOH using fuzzy logic with temperature, current, voltage and time as battery coefficients to determine battery internal resistance and its maximum capacity, which in turn is employed for SOH estimation [32]."
current(Condition),"A similar approach is followed to predict SOH using fuzzy logic with temperature, current, voltage and time as battery coefficients to determine battery internal resistance and its maximum capacity, which in turn is employed for SOH estimation [32]."
voltage(Condition),"A similar approach is followed to predict SOH using fuzzy logic with temperature, current, voltage and time as battery coefficients to determine battery internal resistance and its maximum capacity, which in turn is employed for SOH estimation [32]."
internal resistance(Property_Behavior),"A similar approach is followed to predict SOH using fuzzy logic with temperature, current, voltage and time as battery coefficients to determine battery internal resistance and its maximum capacity, which in turn is employed for SOH estimation [32]."
SOH(Property_Behavior),"A similar approach is followed to predict SOH using fuzzy logic with temperature, current, voltage and time as battery coefficients to determine battery internal resistance and its maximum capacity, which in turn is employed for SOH estimation [32]."
intermetallic formation(Processing),"No clear evidence of intermetallic formation was detected by XRD for static wetting tests, which may be due to the slow kinetics of sodiation when no bias is applied."
XRD(Characterization),"No clear evidence of intermetallic formation was detected by XRD for static wetting tests, which may be due to the slow kinetics of sodiation when no bias is applied."
