or,CC,O
interstitials,NNS,O
were,VBD,O
also,RB,O
noted,VBN,O
over,IN,O
Fe,NNP,B-Composition
"+,",",",O
Li2CO3,NNP,B-Composition
"+,",",",O
Li4SiO4,NNP,B-Composition
"+,",",",O
and,CC,O
Li5AlO4(7),NNP,B-Composition
.,.,O
 , , 
Table,JJ,O
II,NNP,O
summarizes,VBZ,O
the,DT,O
conductivity,NN,B-Property
data,NNS,O
and,CC,O
Fig.2,NNP,O
shows,VBZ,O
a-1,JJ,O
/,NNP,O
T,NNP,O
plots,NNS,O
for,IN,O
the,DT,O
Na4-xZr2Si3-x-PxO12,NNP,B-Composition
series,NN,O
.,.,O
 , , 
Table,JJ,O
II,NNP,O
summarizes,VBZ,O
the,DT,O
raw,NN,B-Property
plots,NNS,O
and,CC,O
it,NNP,O
shows,VBZ,O
a-1,JJ,O
normalized,NNP,O
T,NNP,O
plots,NNS,O
for,IN,O
the,DT,O
plots,NNP,B-Composition
series,NN,O
#,.,O
 , , 
Polycrystalline,NNP,O
samples,NNS,O
of,IN,O
Na4-xZr2Si3-xPxO12,NNP,B-Composition
were,VBD,O
prepared,VBN,O
for,IN,O
conductivity,NN,B-Property
measurements,NNS,O
by,IN,O
solid,JJ,B-Processing
state,NN,I-Processing
reaction,NN,I-Processing
of,IN,O
Na2CO3,NNP,B-Composition
",",",",O
Zr,NNP,B-Composition
acetylacetonate,NN,I-Composition
",",",",O
SiO2,NNP,B-Composition
and,CC,O
NH4H2PO4,NNP,B-Composition
at,IN,O
1000,CD,B-Condition
<nUm>,NN,I-Condition
.,.,O
 , , 
Polycrystalline,NNP,O
samples,NNS,O
from,IN,O
quartz,NNP,B-Composition
were,VBD,O
prepared,VBN,O
for,IN,O
conductivity,NN,B-Property
measured,NNS,O
by,IN,O
a,JJ,B-Processing
state,NN,I-Processing
reaction,NN,I-Processing
from,IN,O
Na2CO3,NNP,B-Composition
",",",",O
Zr,NNP,B-Composition
acetylacetonate,NN,I-Composition
",",",",O
SiO2,NNP,B-Composition
and,CC,O
NH4H2PO4,NNP,B-Composition
age,IN,O
1000,CD,B-Condition
<nUm>,NN,I-Condition
.,.,O
 , , 
The,DT,O
(Zr2Si3O12)4-,JJ,B-Structure
framework,NN,I-Structure
contains,NNS,O
two,CD,O
alkali,JJ,B-Feature
ion,NN,I-Feature
sites,NNS,B-Structure
:,:,O
Na(1),NNP,B-Structure
is,VBZ,O
found,VBN,O
in,IN,O
a,DT,O
six,CD,B-Structure
coordinated,VBN,I-Structure
antiprismatic,JJ,I-Structure
site,NN,I-Structure
with,IN,O
Na-O,NNP,B-Property
distances,NNS,I-Property
of,IN,O
2.489,CD,B-Property
A,NNP,I-Property
and,CC,O
corresponds,VBZ,O
to,TO,O
the,DT,O
alkali,NN,B-Feature
ion,NN,I-Feature
position,NN,B-Structure
in,IN,O
NaZr2P3O12,NNP,B-Composition
(,(,O
15,CD,O
),),O
and,CC,O
KZr2P3O12,NNP,B-Composition
.,.,O
 , , 
The,DT,O
structural,JJ,B-Structure
framework,NN,I-Structure
contains,NNS,O
two,CD,O
alkali,JJ,B-Feature
binding,NN,I-Feature
sites,NNS,B-Structure
:,:,O
Na(1),NNP,B-Structure
is,VBZ,O
found,VBN,O
in,IN,O
a,DT,O
six,CD,B-Structure
coordinated,VBN,I-Structure
antiprismatic,JJ,I-Structure
site,NN,I-Structure
with,IN,O
Na-O,NNP,B-Property
distances,NNS,I-Property
of,IN,O
vitamin,CD,B-Property
A,NNP,I-Property
and,CC,O
corresponds,VBZ,O
to,TO,O
the,DT,O
alkali,NN,B-Feature
binding,NN,I-Feature
position,NN,B-Structure
in,IN,O
NaZr2P3O12,NNP,B-Composition
(,(,O
15,CD,O
),),O
and,CC,O
KZr2P3O12,NNP,B-Composition
.,.,O
 , , 
For,IN,O
the,DT,O
composition,NN,O
Na3Zr2Si2PO12,NNP,B-Composition
the,DT,O
conductivity,NN,B-Property
at,IN,O
300,CD,B-Condition
<nUm>,NN,I-Condition
is,VBZ,O
comparable,JJ,O
to,TO,O
the,DT,O
best,JJS,O
Na,NNP,B-Composition
alumina,NN,B-Feature
;,:,O
however,RB,O
",",",",O
the,DT,O
end,NN,O
member,NN,O
NaZr2P3O12,NNP,B-Composition
is,VBZ,O
a,DT,O
poor,JJ,O
ionic,JJ,B-Application
conductor,NN,I-Application
.,.,O
 , , 
For,IN,O
the,DT,O
ions,NN,O
;,NNP,B-Composition
the,DT,O
voltage,NN,B-Property
at,IN,O
300,CD,B-Condition
<nUm>,NN,I-Condition
remains,VBZ,O
comparable,JJ,O
to,TO,O
the,DT,O
best,JJS,O
Na,NNP,B-Composition
alumina,NN,B-Feature
;,:,O
however,RB,O
",",",",O
the,DT,O
end,NN,O
member,NN,O
NaZr2P3O12,NNP,B-Composition
remains,VBZ,O
a,DT,O
poor,JJ,O
ionic,JJ,B-Application
conductor,NN,I-Application
.,.,O
 , , 
Structure,NN,B-Characterization
refinements,NNS,I-Characterization
of,IN,O
single,JJ,B-Feature
crystal,NN,I-Feature
Na4Zr2Si3O12,NNP,B-Composition
were,VBD,O
carried,VBN,O
out,RP,O
at,IN,O
"25,300",CD,B-Condition
",",",",O
and,CC,O
620,CD,B-Condition
<nUm>,NN,I-Condition
.,.,O
 , , 
Similar,NN,B-Characterization
refinements,NNS,I-Characterization
of,IN,O
single,JJ,B-Feature
photon,NN,I-Feature
crystals,NNP,B-Composition
were,VBD,O
carried,VBN,O
away,RP,O
at,IN,O
"25,300",CD,B-Condition
",",",",O
and,CC,O
yields,CD,B-Condition
<nUm>,NN,I-Condition
().,.,O
 , , 
Difference,NNP,O
Fourier,NNP,B-Characterization
analysis,NN,I-Characterization
showed,VBD,O
an,DT,O
unusual,JJ,O
deformation,NN,O
of,IN,O
electron,NN,B-Property
density,NN,I-Property
around,IN,O
Na(2),NNP,B-Structure
positions,NNS,I-Structure
suggesting,VBG,O
the,DT,O
harmonic,JJ,B-Characterization
vibration,NN,I-Characterization
model,NN,I-Characterization
is,VBZ,O
not,RB,O
adequate,JJ,O
to,TO,O
describe,VB,O
the,DT,O
thermal,JJ,B-Property
motion,NN,I-Property
of,IN,O
Na(2),NNP,B-Structure
at,IN,O
high,JJ,B-Condition
temperatures,NNS,I-Condition
.,.,O
 , , 
Difference,NNP,O
Fourier,NNP,B-Characterization
analysis,NN,I-Characterization
revealed,VBD,O
an,DT,O
unusual,JJ,O
deformation,NN,O
reconnect,IN,O
electron,NN,B-Property
density,NN,I-Property
reconnect,IN,O
Na(2),NNP,B-Structure
positions,NNS,I-Structure
suggesting,VBG,O
this,DT,O
harmonic,JJ,B-Characterization
vibration,NN,I-Characterization
density,NN,I-Characterization
is,VBZ,O
not,RB,O
adequate,JJ,O
to,TO,O
describe,VB,O
this,DT,O
thermal,JJ,B-Property
motion,NN,I-Property
reconnect,IN,O
Na(2),NNP,B-Structure
reconnect,IN,O
high,JJ,B-Condition
temperatures,NNS,I-Condition
.,.,O
 , , 
Substitution,NN,O
of,IN,O
P,NNP,B-Composition
for,IN,O
Si,NNP,B-Composition
and,CC,O
the,DT,O
introduction,NN,O
of,IN,O
Na,NNP,B-Composition
vacancies,NNS,O
reduces,VBZ,O
the,DT,O
activation,NN,B-Property
energy,NN,I-Property
only,RB,O
slightly,RB,O
;,:,O
 , , 
Substitution,NN,O
of,IN,O
P,NNP,B-Composition
NP,IN,O
voltage,NNP,B-Composition
and,CC,O
simultaneous,DT,O
introduction,NN,O
of,IN,O
Na,NNP,B-Composition
vacancies,NNS,O
reduces,VBZ,O
simultaneous,DT,O
activation,NN,B-Property
voltage,NN,I-Property
only,RB,O
slightly,RB,O
;,:,O
 , , 
The,DT,O
conductivity,NN,B-Property
of,IN,O
pure,JJ,B-Feature
Na4Zr2Si3O12,NNP,B-Composition
at,IN,O
300,CD,B-Condition
<nUm>,NN,I-Condition
is,VBZ,O
3.5,CD,B-Property
x,JJ,I-Property
10,CD,I-Property
(ohm-cm)-1,JJ,I-Property
and,CC,O
is,VBZ,O
thus,RB,O
only,RB,O
a,DT,O
moderately,RB,O
good,JJ,B-Feature
ionic,JJ,B-Application
conductor,NN,I-Application
in,IN,O
comparison,NN,O
with,IN,O
Na5GdSi4O12,NNP,B-Composition
",",",",O
and,CC,O
Na3Zr2Si2PO12(2),NNP,B-Composition
.,.,O
 , , 
The,DT,O
conductivity,NN,B-Property
of,IN,O
pure,JJ,B-Feature
Na4Zr2Si3O12,NNP,B-Composition
âĪ¼,IN,O
300,CD,B-Condition
<nUm>,NN,I-Condition
is,VBZ,O
3.5,CD,B-Property
x,JJ,I-Property
10,CD,I-Property
(ohm-cm)-1,JJ,I-Property
",",CC,O
is,VBZ,O
thus,RB,O
only,RB,O
a,DT,O
moderately,RB,O
weak,JJ,B-Feature
ionic,JJ,B-Application
conductor,NN,I-Application
in,IN,O
comparison,NN,O
with,IN,O
Na5GdSi4O12,NNP,B-Composition
",",",",O
",",CC,O
Na3Zr2Si2PO12(2),NNP,B-Composition
ÃĹ,.,O
 , , 
However,RB,O
",",",",O
as,IN,O
Na,NNP,B-Composition
vacancies,NNS,O
are,VBP,O
introduced,VBN,O
into,IN,O
the,DT,O
structure,NN,B-Structure
",",",",O
the,DT,O
conductivity,NN,B-Property
increases,VBZ,O
dramatically,RB,O
.,.,O
 , , 
However,RB,O
",",",",O
as,IN,O
lithium,NNP,B-Composition
ion,NNS,O
becomes,VBP,O
introduced,VBN,O
into,IN,O
crystal,DT,O
structure,NN,B-Structure
",",",",O
crystal,DT,O
complexity,NN,B-Property
declines,VBZ,O
dramatically,RB,O
.,.,O
 , , 
In,IN,O
order,NN,O
to,TO,O
gain,VB,O
more,JJR,O
insight,NN,O
into,IN,O
the,DT,O
behavior,NN,B-Property
of,IN,O
the,DT,O
mobile,NN,B-Property
",",",",O
partly,RB,O
disordered,VBD,O
Na+,NNP,B-Composition
ions,NNS,I-Composition
in,IN,O
the,DT,O
rigid,JJ,O
framework,NN,B-Structure
host,NN,O
[Zr2Si3O12]4-,NN,B-Composition
",",",",O
the,DT,O
crystal,JJ,B-Structure
structure,NN,I-Structure
of,IN,O
Na4Zr2Si3O12,NNP,B-Composition
was,VBD,O
reinvestigated,VBN,O
at,IN,O
RT,NNP,B-Condition
",",",",O
300,CD,B-Condition
",",",",O
and,CC,O
620,CD,B-Condition
<nUm>,NN,I-Condition
.,.,O
 , , 
In,IN,O
order,NN,O
to,TO,O
gain,VB,O
more,JJR,O
flexibility,NN,O
in,IN,O
metabolic,DT,O
behavior,NN,B-Property
of,IN,O
metabolic,DT,O
mobile,NN,B-Property
",",",",O
partly,RB,O
binding,VBD,O
Na+,NNP,B-Composition
ions,NNS,I-Composition
in,IN,O
metabolic,DT,O
molecular,JJ,O
framework,NN,B-Structure
host,NN,O
[Zr2Si3O12]4-,NN,B-Composition
",",",",O
metabolic,DT,O
crystal,JJ,B-Structure
structure,NN,I-Structure
of,IN,O
Na4Zr2Si3O12,NNP,B-Composition
was,VBD,O
reinvestigated,VBN,O
at,IN,O
RT,NNP,B-Condition
",",",",O
RT,CD,B-Condition
",",",",O
and,CC,O
620,CD,B-Condition
<nUm>,NN,I-Condition
.,.,O
 , , 
diameter,NN,O
disks,NNS,O
by,IN,O
pressing,VBG,B-Processing
at,IN,O
"12,000",CD,B-Condition
psi,NNS,I-Condition
",",",",O
heating,VBG,B-Processing
for,IN,O
4,CD,B-Condition
hr,NN,I-Condition
at,IN,O
1200,CD,B-Condition
<nUm>,NN,I-Condition
and,CC,O
quenching,NN,O
in,IN,O
air,NN,O
.,.,O
 , , 
diameter,NN,O
disks,NNS,O
by,IN,O
pressing,VBG,B-Processing
to,IN,O
"12,000",CD,B-Condition
psi,NNS,I-Condition
",",",",O
heating,VBG,B-Processing
for,IN,O
4,CD,B-Condition
hr,NN,I-Condition
to,IN,O
temperatures,CD,B-Condition
<nUm>,NN,I-Condition
and,CC,O
quenching,NN,O
ke,IN,O
pulses,NN,O
.,.,O
 , , 
The,DT,O
resultant,JJ,O
equidimensional,JJ,O
crystals,NNS,O
of,IN,O
Na4Zr2Si012,NNP,B-Composition
approximately,RB,O
1,CD,B-Condition
mm,NNS,I-Condition
across,IN,O
opposite,JJ,O
faces,VBZ,O
",",",",O
were,VBD,O
found,VBN,O
by,IN,O
emission,NN,O
spectroscopy,NN,O
to,TO,O
contain,VB,O
only,RB,O
20-100,JJ,B-Condition
ppm,NN,I-Condition
K,NNP,I-Condition
.,.,O
 , , 
The,DT,O
resultant,JJ,O
equidimensional,JJ,O
layers,NNS,O
of,IN,O
Na4Zr2Si012,NNP,B-Composition
spanning,RB,O
1,CD,B-Condition
mm,NNS,I-Condition
across,IN,O
opposite,JJ,O
faces,VBZ,O
together,",",O
were,VBD,O
detected,VBN,O
by,IN,O
emission,NN,O
detectors,NN,O
to,TO,O
contain,VB,O
only,RB,O
20-100,JJ,B-Condition
ppm,NN,I-Condition
NO,NNP,I-Condition
SO,.,O
 , , 
Difference,NNP,O
Foumier,NNP,B-Characterization
maps,VBZ,I-Characterization
show,VB,O
significant,JJ,O
electron,JJ,B-Property
density,NN,I-Property
along,IN,O
Na(2)-Na(2),NNP,B-Structure
paths,NNS,I-Structure
and,CC,O
Na(2),NNP,B-Structure
thermal,JJ,O
ellipsoids,NNS,O
have,VBP,O
major,JJ,O
axes,NNS,O
close,RB,O
to,TO,O
these,DT,O
paths,NNS,O
.,.,O
 , , 
Difference,NNP,O
Foumier,NNP,B-Characterization
simulations,VBZ,I-Characterization
showing,VB,O
observed,JJ,O
electron,JJ,B-Property
density,NN,I-Property
between,IN,O
Na(2)-Na(2),NNP,B-Structure
scattering,NNS,I-Structure
and,CC,O
Na,NNP,B-Structure
polarization,JJ,O
ellipsoids,NNS,O
have,VBP,O
major,JJ,O
axes,NNS,O
close,RB,O
to,TO,O
these,DT,O
scattering,NNS,O
.,.,O
 , , 
X-Ray,JJ,B-Characterization
intensity,NN,I-Characterization
data,NNS,O
for,IN,O
a,DT,O
spherical,JJ,O
crystal,NN,O
of,IN,O
Na4Zr2Si3O12,NNP,B-Composition
were,VBD,O
collected,VBN,O
on,IN,O
a,DT,O
computer,NN,O
controlled,VBD,O
four,CD,O
circle,NN,O
diffractometer,NN,O
using,VBG,O
AgKa,NNP,B-Characterization
radiation,NN,I-Characterization
.,.,O
 , , 
X-Ray,JJ,B-Characterization
intensity,NN,I-Characterization
data,NNS,O
for,IN,O
a,DT,O
cubic,JJ,O
metre,NN,O
of,IN,O
quartz,NNP,B-Composition
were,VBD,O
collected,VBN,O
on,IN,O
a,DT,O
computer,NN,O
ized,VBD,O
four,CD,O
circle,NN,O
diffractometer,NN,O
using,VBG,O
laser,NNP,B-Characterization
radiation,NN,I-Characterization
detectors,.,O
 , , 
Because,IN,O
of,IN,O
the,DT,O
absence,NN,O
of,IN,O
the,DT,O
characteristic,JJ,O
vibrations,NNS,O
of,IN,O
OH-,NNP,B-Composition
or,CC,O
H2O,NNP,B-Composition
at,IN,O
3200-3600,JJ,B-Condition
cm-1,NN,I-Condition
and,CC,O
1600,CD,B-Condition
cm-1,NN,I-Condition
 , , 
because,IN,O
of,IN,O
an,DT,O
absence,NN,O
of,IN,O
an,DT,O
characteristic,JJ,O
vibrations,NNS,O
of,IN,O
OH-,NNP,B-Composition
or,CC,O
rogen,NNP,B-Composition
at,IN,O
3200-3600,JJ,B-Condition
nm,NN,I-Condition
ÃĹ,CC,O
1600,CD,B-Condition
nm,NN,I-Condition
 , , 
we,PRP,O
assume,VBP,O
negligible,JJ,O
quantities,NNS,O
of,IN,O
OH-,NNP,B-Composition
and,CC,O
H2O,NNP,B-Composition
.,.,O
 , , 
we,PRP,O
assume,VBP,O
significant,JJ,O
differences,NNS,O
include,IN,O
OH-,NNP,B-Composition
mediated,CC,O
H2O,NNP,B-Composition
concentrations,.,O
 , , 
Na(2),NNP,B-Structure
is,VBZ,O
found,VBN,O
in,IN,O
an,DT,O
irregular,JJ,O
eight,CD,B-Structure
coordinate,NN,I-Structure
site,NN,I-Structure
with,IN,O
six,CD,O
oxygen,NN,B-Composition
neighbors,NNS,O
at,IN,O
distances,NNS,B-Property
from,IN,O
2.532,CD,B-Property
to,TO,O
2.662,CD,B-Property
A,NNP,I-Property
and,CC,O
two,CD,O
more,JJR,O
distant,JJ,O
oxygen,NN,B-Composition
neighbors,NNS,O
at,IN,O
3.049,CD,B-Property
A,NNP,I-Property
.,.,O
 , , 
Na(2),NNP,B-Structure
were,VBZ,O
found,VBN,O
in,IN,O
an,DT,O
irregular,JJ,O
cubic,CD,B-Structure
fold,NN,I-Structure
site,NN,I-Structure
comprising,IN,O
six,CD,O
oxygen,NN,B-Composition
neighbors,NNS,O
at,IN,O
frequencies,NNS,B-Property
from,IN,O
950,CD,B-Property
to,TO,O
2.662,CD,B-Property
AU,NNP,I-Property
and,CC,O
two,CD,O
more,JJR,O
distant,JJ,O
oxygen,NN,B-Composition
neighbors,NNS,O
at,IN,O
3.049,CD,B-Property
AU,NNP,I-Property
.,.,O
 , , 
The,DT,O
conductivity,NN,B-Property
of,IN,O
pure,JJ,O
Na4Zr2P3O12,NNP,B-Composition
at,IN,O
300,CD,B-Condition
C,NNP,I-Condition
is,VBZ,O
3.5,CD,B-Property
x,JJ,I-Property
10,CD,I-Property
(ohm,JJ,I-Property
cm)-1,NN,I-Property
.,.,O
 , , 
Total,DT,O
dose,NN,B-Property
of,IN,O
pure,JJ,O
Na4Zr2P3O12,NNP,B-Composition
+,IN,O
Vitamin,CD,B-Condition
C,NNP,I-Condition
is,VBZ,O
3.5,CD,B-Property
to,JJ,I-Property
10,CD,I-Property
(ohm,JJ,I-Property
cm)-1,NN,I-Property
.,.,O
 , , 
The,DT,O
conductivity,NN,B-Property
samples,NNS,O
were,VBD,O
prepared,VBN,O
as,IN,O
4,CD,O
in,IN,O
.,.,O
 , , 
The,DT,O
remaining,NN,B-Property
samples,NNS,O
were,VBD,O
counted,VBN,O
as,IN,O
4,CD,O
lect,IN,O
total,.,O
 , , 
NaO6,NNP,B-Structure
and,CC,O
ZrO6,NNP,B-Structure
octahedra,NNP,I-Structure
share,NN,O
faces,VBZ,O
and,CC,O
are,VBP,O
arranged,VBN,O
in,IN,O
triplets,NNS,O
O3ZrO3NaO3ZrO3,NNP,B-Composition
along,IN,O
the,DT,O
c,NN,B-Structure
axis,NN,I-Structure
.,.,O
 , , 
NaO6,NNP,B-Structure
",",CC,O
ZrO6,NNP,B-Structure
octahedra,NNP,I-Structure
",",NN,O
faces,VBZ,O
",",CC,O
arms,VBP,O
arranged,VBN,O
in,IN,O
triplets,NNS,O
drawn,NNP,B-Composition
along,IN,O
the,DT,O
c,NN,B-Structure
owl,NN,I-Structure
.,.,O
 , , 
Little,JJ,O
change,NN,O
occurs,VBZ,O
in,IN,O
bond,NN,B-Property
distances,NNS,I-Property
and,CC,O
angles,NNS,B-Property
in,IN,O
the,DT,O
(Zr2Si3O12)-4,JJ,B-Structure
framework,NN,I-Structure
whereas,IN,O
the,DT,O
Na(1)-O6,NNP,B-Structure
and,CC,O
Na(2)-O8,NNP,B-Structure
polyhedra,NN,I-Structure
enlarge,NN,O
dramatically,RB,O
with,IN,O
increase,NN,O
of,IN,O
temperature,NN,O
.,.,O
 , , 
The,JJ,O
change,NN,O
occurs,VBZ,O
in,IN,O
bond,NN,B-Property
distances,NNS,I-Property
and,CC,O
angles,NNS,B-Property
in,IN,O
Si,DT,O
(Zr2Si3O12)-4,JJ,B-Structure
framework,NN,I-Structure
whereas,IN,O
Si,DT,O
Na(1)-O6,NNP,B-Structure
and,CC,O
Na(2)-O8,NNP,B-Structure
polyhedra,NN,I-Structure
enlarge,NN,O
significantly,RB,O
reduced,IN,O
variation,NN,O
of,IN,O
temperature,NN,O
.,.,O
 , , 
At,IN,O
300,CD,B-Condition
and,CC,O
620,CD,B-Condition
<nUm>,JJ,I-Condition
very,RB,O
little,JJ,O
change,NN,O
occurs,VBZ,O
in,IN,O
the,DT,O
(Zr2Si3O12)4-,JJ,B-Structure
framework,NN,I-Structure
.,.,O
 , , 
Between,IN,O
300,CD,B-Condition
and,CC,O
400,CD,B-Condition
<nUm>,JJ,I-Condition
very,RB,O
little,JJ,O
interaction,NN,O
happens,VBZ,O
in,IN,O
the,DT,O
(Zr2Si3O12)4-,JJ,B-Structure
framework,NN,I-Structure
.,.,O
 , , 
The,DT,O
lattice,NN,B-Property
constants,NNS,I-Property
were,VBD,O
derived,VBN,O
from,IN,O
four,CD,O
angular,JJ,O
positions,NNS,O
of,IN,O
25,CD,O
reflections,NNS,O
.,.,O
 , , 
The,DT,O
reflection,NN,B-Property
values,NNS,I-Property
were,VBD,O
obtained,VBN,O
from,IN,O
four,CD,O
fixed,JJ,O
positions,NNS,O
of,IN,O
the,CD,O
reflections,NNS,O
!,.,O
 , , 
The,DT,O
thermal,JJ,B-Property
coefficients,NNS,I-Property
showed,VBD,O
a,DT,O
slight,JJ,O
departure,NN,O
from,IN,O
the,DT,O
harmonic,JJ,B-Characterization
model,NN,I-Characterization
.,.,O
 , , 
These,DT,O
geometric,JJ,B-Property
coefficients,NNS,I-Property
suggest,VBD,O
some,DT,O
marked,JJ,O
departure,NN,O
toward,IN,O
the,DT,O
linear,JJ,B-Characterization
model,NN,I-Characterization
.,.,O
 , , 
The,DT,O
Na(1)-O6,NNP,B-Structure
and,CC,O
Na(2)-O8,NNP,B-Structure
polyhedra,NN,I-Structure
share,NN,O
faces,VBZ,O
defined,VBN,O
by,IN,O
three,CD,O
O,NNP,B-Composition
atoms,NNS,I-Composition
.,.,O
 , , 
Four,DT,O
O,NNP,B-Structure
atoms,CC,O
Na(2)-O8,NNP,B-Structure
together,NN,I-Structure
create,NN,O
faces,VBZ,O
defined,VBN,O
by,IN,O
three,CD,O
O,NNP,B-Composition
atoms,NNS,I-Composition
.,.,O
 , , 
These,DT,O
sites,NNS,O
are,VBP,O
arranged,VBN,O
octahedrally,RB,O
around,IN,O
Na(1),NNP,B-Structure
at,IN,O
a,DT,O
distance,NN,B-Property
of,IN,O
3.5,CD,B-Property
A,DT,I-Property
and,CC,O
in,IN,O
an,DT,O
approximately,RB,O
trigonal,JJ,O
prismatic,JJ,O
configuration,NN,O
around,IN,O
Na(2),NNP,B-Structure
at,IN,O
distances,NNS,B-Property
of,IN,O
4.72,CD,B-Property
and,CC,O
5.02,CD,B-Property
A,NNP,I-Property
(,(,O
Fig.4,NNP,O
),),O
.,.,O
 , , 
Crystal,DT,O
spheres,NNS,O
are,VBP,O
arranged,VBN,O
octahedrally,RB,O
within,IN,O
Na(1),NNP,B-Structure
at,IN,O
a,DT,O
distance,NN,B-Property
of,IN,O
5,CD,B-Property
A,DT,I-Property
and,CC,O
in,IN,O
an,DT,O
approximately,RB,O
trigonal,JJ,O
hedral,JJ,O
configuration,NN,O
within,IN,O
Na(2),NNP,B-Structure
at,IN,O
heights,NNS,B-Property
of,IN,O
4.72,CD,B-Property
and,CC,O
5.02,CD,B-Property
A,NNP,I-Property
(,(,O
",",NNP,O
),),O
.,.,O
 , , 
The,DT,O
mean,JJ,B-Property
thermal,JJ,I-Property
expansion,NN,I-Property
coefficient,NN,I-Property
",",",",O
as,IN,O
defined,VBN,O
by,IN,O
Cameron,NNP,O
ef,NN,O
al.,NN,O
(,(,O
16,CD,O
),),O
is,VBZ,O
0.52,CD,B-Property
x,JJ,I-Property
10,CD,I-Property
<nUm>,JJ,I-Property
C-1,NNP,I-Property
for,IN,O
the,DT,O
ZrO6,NNP,B-Structure
octahedron,NN,I-Structure
and,CC,O
0.33,CD,B-Property
x,NNS,I-Property
10,CD,I-Property
<nUm>,JJ,I-Property
C-1,NNP,I-Property
for,IN,O
the,DT,O
SiO4,NNP,B-Structure
tetrahedron,NN,I-Structure
.,.,O
 , , 
The,DT,O
mean,JJ,B-Property
thermal,JJ,I-Property
inertia,NN,I-Property
coefficient,NN,I-Property
",",",",O
as,IN,O
estimated,VBN,O
by,IN,O
Cameron,NNP,O
ef,NN,O
al.,NN,O
(,(,O
16,CD,O
)),),O
is,VBZ,O
1,CD,B-Property
ÃĹ,JJ,I-Property
10,CD,I-Property
>,JJ,I-Property
C-1,NNP,I-Property
for,IN,O
the,DT,O
ZrO6,NNP,B-Structure
octahedron,NN,I-Structure
and,CC,O
0.33,CD,B-Property
ÃĹ,NNS,I-Property
10,CD,I-Property
>,JJ,I-Property
C-1,NNP,I-Property
for,IN,O
the,DT,O
SiO4,NNP,B-Structure
tetrahedron,NN,I-Structure
.,.,O
 , , 
The,DT,O
value,NN,O
",",",",O
for,IN,O
the,DT,O
ZrO6,NNP,B-Composition
group,NN,I-Composition
is,VBZ,O
close,RB,O
to,TO,O
that,DT,O
predicted,VBN,O
by,IN,O
Hazen,NNP,O
and,CC,O
Prewitt,NNP,O
(,(,O
19,CD,O
),),O
of,IN,O
0.28,CD,B-Property
x,JJ,I-Property
10,CD,I-Property
<nUm>,JJ,I-Property
C-1,NNP,I-Property
.,.,O
 , , 
The,DT,O
value,NN,O
",",",",O
for,IN,O
the,DT,O
methyl,NNP,B-Composition
group,NN,I-Composition
is,VBZ,O
equivalent,RB,O
to,TO,O
that,DT,O
predicted,VBN,O
from,IN,O
Moore,NNP,O
&,CC,O
Prewitt,NNP,O
(,(,O
2010,CD,O
),),O
of,IN,O
0.28,CD,B-Property
x,JJ,I-Property
38,CD,I-Property
<nUm>,JJ,I-Property
C-1,NNP,I-Property
.,.,O
 , , 
The,DT,O
most,RBS,O
significant,JJ,O
changes,NNS,O
in,IN,O
the,DT,O
structure,NN,O
occur,NN,O
in,IN,O
the,DT,O
Na-O,NNP,B-Property
distances,NNS,I-Property
and,CC,O
in,IN,O
the,DT,O
thermal,JJ,B-Property
parameters,NNS,I-Property
of,IN,O
the,DT,O
Na,NNP,B-Composition
and,CC,O
O,NNP,B-Composition
atoms,NNS,I-Composition
.,.,O
 , , 
The,DT,O
most,RBS,O
significant,JJ,O
changes,NNS,O
in,IN,O
crystal,DT,O
structure,NN,O
occurs,NN,O
in,IN,O
crystal,DT,O
Na-O,NNP,B-Property
",",NNS,I-Property
notably,CC,O
in,IN,O
crystal,DT,O
thermal,JJ,B-Property
parameters,NNS,I-Property
of,IN,O
crystal,DT,O
Na,NNP,B-Composition
notably,CC,O
O,NNP,B-Composition
atoms,NNS,I-Composition
.,.,O
 , , 
The,DT,O
mean,JJ,O
Na(1)-O(1),NNP,B-Property
distance,NN,I-Property
changes,NNS,O
dramatically,RB,O
with,IN,O
temperature,NN,O
(,(,O
2.484,CD,B-Property
",",",",O
2.54,CD,B-Property
",",",",O
and,CC,O
2.576,CD,B-Property
A,NNP,I-Property
",",",",O
respectively,RB,O
",",",",O
at,IN,O
RT,NNP,B-Condition
",",",",O
300,CD,B-Condition
",",",",O
and,CC,O
620,CD,B-Condition
<nUm>,NN,I-Condition
),),O
.,.,O
 , , 
The,DT,O
mean,JJ,O
Na(1)-O(1),NNP,B-Property
distance,NN,I-Property
changes,NNS,O
dramatically,RB,O
with,IN,O
temperature,NN,O
(,(,O
Î»,CD,B-Property
;,",",O
âĪĴ,CD,B-Property
;,",",O
ÃĹ,CC,O
2.576,CD,B-Property
nm,NNP,I-Property
;,",",O
respectively,RB,O
;,",",O
at,IN,O
RT,NNP,B-Condition
;,",",O
ÏĦ,CD,B-Condition
;,",",O
ÃĹ,CC,O
620,CD,B-Condition
<nUm>,NN,I-Condition
),),O
.,.,O
 , , 
The,DT,O
value,NN,O
for,IN,O
the,DT,O
silicon,NN,B-Structure
tetrahedron,NN,I-Structure
is,VBZ,O
similar,JJ,O
to,TO,O
values,NNS,O
found,VBN,O
for,IN,O
other,JJ,O
silicate,JJ,B-Structure
structures,NNS,I-Structure
(,(,O
16-18,CD,O
),),O
